time_ms	x_01	y_01	pressure_01
229.43806648254395	0.6518518518518519	0.7611111111111111	0.4228515625
234.16996002197266	0.65	0.7648148148148148	0.458984375
246.9489574432373	0.65	0.7666666666666667	0.4013671875
248.68464469909668	0.65	0.7685185185185185	0.4111328125
262.73036003112793	0.6481481481481481	0.7703703703703704	0.4111328125
264.50586318969727	0.6462962962962963	0.7722222222222223	0.4150390625
279.9341678619385	0.6425925925925926	0.7722222222222223	0.4189453125
280.2424430847168	0.6370370370370371	0.774074074074074	0.4267578125
286.15474700927734	0.6314814814814815	0.774074074074074	0.4228515625
295.93634605407715	0.6240740740740741	0.7759259259259259	0.421875
302.2480010986328	0.6166666666666667	0.7759259259259259	0.4248046875
313.2443428039551	0.6092592592592593	0.7777777777777778	0.421875
316.5552616119385	0.6	0.7777777777777778	0.4267578125
329.00166511535645	0.5925925925925926	0.7777777777777778	0.4267578125
332.6380252838135	0.5833333333333334	0.7777777777777778	0.4326171875
338.2906913757324	0.575925925925926	0.7759259259259259	0.431640625
347.57089614868164	0.5685185185185185	0.774074074074074	0.4404296875
354.2153835296631	0.562962962962963	0.7722222222222223	0.453125
362.4386787414551	0.5592592592592592	0.7703703703703704	0.4716796875
368.17097663879395	0.5555555555555556	0.7685185185185185	0.4873046875
380.2201747894287	0.5537037037037037	0.7648148148148148	0.50244140625
384.1133117675781	0.5537037037037037	0.7611111111111111	0.51611328125
396.14295959472656	0.5555555555555556	0.7574074074074074	0.52197265625
398.13232421875	0.5574074074074075	0.7518518518518519	0.52001953125
413.58184814453125	0.5611111111111111	0.7481481481481481	0.51318359375
415.35305976867676	0.5666666666666667	0.7425925925925926	0.50732421875
429.50892448425293	0.5740740740740741	0.7388888888888889	0.50537109375
429.7940731048584	0.5814814814814815	0.7333333333333333	0.51220703125
436.21110916137695	0.5907407407407408	0.7296296296296296	0.51904296875
446.2933540344238	0.6	0.725925925925926	0.53857421875
452.3582458496094	0.6092592592592593	0.7222222222222222	0.56103515625
462.460994720459	0.6166666666666667	0.7185185185185186	0.59521484375
466.69650077819824	0.6240740740740741	0.7166666666666667	0.62353515625
480.0724983215332	0.6296296296296297	0.7129629629629629	0.62255859375
483.4268093109131	0.6333333333333333	0.7092592592592593	0.61962890625
488.2490634918213	0.6351851851851852	0.7092592592592593	0.61962890625
497.2398281097412	0.6351851851851852	0.7074074074074074	0.62841796875
504.2722225189209	0.6333333333333333	0.7074074074074074	0.62744140625
513.8301849365234	0.6296296296296297	0.7055555555555556	0.63037109375
518.1615352630615	0.6240740740740741	0.7055555555555556	0.63232421875
529.2069911956787	0.6148148148148148	0.7037037037037037	0.63330078125
534.1260433197021	0.6018518518518519	0.7018518518518518	0.63623046875
546.8993186950684	0.587037037037037	0.6981481481481482	0.63720703125
548.6810207366943	0.5703703703703704	0.6962962962962963	0.64306640625
563.0748271942139	0.5518518518518518	0.6944444444444444	0.63818359375
564.9070739746094	0.5333333333333333	0.6907407407407408	0.64501953125
580.5160999298096	0.5148148148148148	0.6888888888888889	0.64306640625
580.7309150695801	0.4962962962962963	0.687037037037037	0.65478515625
586.700439453125	0.47962962962962963	0.687037037037037	0.66552734375
597.4080562591553	0.46111111111111114	0.6851851851851852	0.67822265625
602.1571159362793	0.4462962962962963	0.687037037037037	0.68505859375
613.872766494751	0.43148148148148147	0.687037037037037	0.68603515625
616.1584854125977	0.4166666666666667	0.6888888888888889	0.68994140625
629.2352676391602	0.40555555555555556	0.6925925925925925	0.68603515625
632.1847438812256	0.39444444444444443	0.6944444444444444	0.69482421875
638.2675170898438	0.387037037037037	0.6981481481481482	0.69384765625
646.7254161834717	0.3814814814814815	0.7037037037037037	0.70166015625
654.4492244720459	0.37777777777777777	0.7074074074074074	0.69873046875
662.8212928771973	0.37407407407407406	0.7129629629629629	0.69970703125
668.1220531463623	0.37407407407407406	0.7166666666666667	0.70068359375
680.3042888641357	0.37407407407407406	0.7240740740740741	0.69287109375
684.7193241119385	0.37407407407407406	0.7296296296296296	0.66455078125
695.8529949188232	0.37777777777777777	0.7388888888888889	0.60107421875
698.1515884399414	0.38333333333333336	0.7481481481481481	0.51220703125
713.5224342346191	0.3907407407407407	0.7574074074074074	0.3544921875
715.5966758728027	0.39814814814814814	0.7685185185185185	0.0
4464.35022354126	0.4666666666666667	0.8277777777777777	0.2783203125
4479.893207550049	0.4648148148148148	0.8277777777777777	0.4580078125
4480.188846588135	0.4648148148148148	0.8296296296296296	0.4462890625
4486.436128616333	0.4648148148148148	0.8296296296296296	0.4423828125
4495.571613311768	0.4648148148148148	0.8296296296296296	0.4755859375
4502.096652984619	0.4666666666666667	0.8314814814814815	0.50927734375
4513.067722320557	0.4666666666666667	0.8314814814814815	0.53662109375
4516.143083572388	0.4666666666666667	0.8314814814814815	0.57470703125
4529.045581817627	0.4685185185185185	0.8314814814814815	0.61083984375
4532.344818115234	0.4685185185185185	0.8314814814814815	0.64599609375
4538.390874862671	0.4703703703703704	0.8314814814814815	0.66845703125
4546.514987945557	0.4740740740740741	0.8314814814814815	0.70068359375
4554.359912872314	0.4759259259259259	0.8296296296296296	0.71630859375
4562.835693359375	0.47962962962962963	0.8277777777777777	0.73388671875
4568.145275115967	0.48518518518518516	0.8240740740740741	0.73388671875
4579.441070556641	0.4888888888888889	0.8203703703703704	0.73779296875
4584.257125854492	0.4925925925925926	0.8166666666666667	0.73388671875
4595.438003540039	0.4962962962962963	0.8111111111111111	0.72998046875
4598.716020584106	0.5	0.8055555555555556	0.73291015625
4612.6549243927	0.5037037037037037	0.8018518518518518	0.72998046875
4615.092992782593	0.5055555555555555	0.7962962962962963	0.73583984375
4628.4449100494385	0.5055555555555555	0.7888888888888889	0.73583984375
4628.736972808838	0.5074074074074074	0.7833333333333333	0.74169921875
4636.3685131073	0.5055555555555555	0.7759259259259259	0.73974609375
4645.878076553345	0.5037037037037037	0.7666666666666667	0.74267578125
4652.258634567261	0.5	0.7574074074074074	0.74169921875
4662.570476531982	0.4962962962962963	0.7462962962962963	0.74267578125
4667.793989181519	0.49074074074074076	0.7351851851851852	0.74951171875
4674.272537231445	0.48333333333333334	0.7240740740740741	0.75146484375
4682.2144985198975	0.4759259259259259	0.7111111111111111	0.75927734375
4688.374042510986	0.4666666666666667	0.6981481481481482	0.76318359375
4696.252107620239	0.45925925925925926	0.6851851851851852	0.77587890625
4704.308271408081	0.45185185185185184	0.674074074074074	0.77880859375
4713.094234466553	0.4444444444444444	0.662962962962963	0.78857421875
4718.258857727051	0.4388888888888889	0.6537037037037037	0.78955078125
4729.497909545898	0.43333333333333335	0.6444444444444445	0.79443359375
4734.756946563721	0.42962962962962964	0.6351851851851852	0.79541015625
4746.170282363892	0.42592592592592593	0.6259259259259259	0.79443359375
4748.088836669922	0.42407407407407405	0.6185185185185185	0.79345703125
4771.427869796753	0.42407407407407405	0.6111111111111112	0.78466796875
4771.828889846802	0.42407407407407405	0.6055555555555555	0.77099609375
4774.0373611450195	0.42592592592592593	0.6	0.74658203125
4778.130531311035	0.42962962962962964	0.5944444444444444	0.70654296875
4789.652585983276	0.43333333333333335	0.5907407407407408	0.62158203125
4795.346021652222	0.4388888888888889	0.587037037037037	0.4921875
4805.953502655029	0.4462962962962963	0.5851851851851851	0.3486328125
4809.664011001587	0.4537037037037037	0.5833333333333334	0.0703125
4822.856426239014	0.45925925925925926	0.5814814814814815	0.0
5995.6910610198975	0.5425925925925926	0.6944444444444444	0.36328125
6002.112150192261	0.5444444444444444	0.6944444444444444	0.435546875
6012.609243392944	0.5444444444444444	0.6944444444444444	0.4365234375
6016.134977340698	0.5462962962962963	0.6962962962962963	0.4775390625
6028.887748718262	0.5481481481481482	0.6962962962962963	0.54052734375
6032.1478843688965	0.5481481481481482	0.6962962962962963	0.57177734375
6046.245574951172	0.5481481481481482	0.6962962962962963	0.57568359375
6046.530485153198	0.5481481481481482	0.6962962962962963	0.59814453125
6054.185628890991	0.5481481481481482	0.6962962962962963	0.61669921875
6062.110900878906	0.5481481481481482	0.6962962962962963	0.64208984375
