192	14	0	0	1580
144	61	75	0	5042
144	65	75	0	5058
144	77	75	0	5065
144	69	75	0	5072
144	73	75	0	5078
144	81	75	0	5085
144	60	75	0	7816
144	60	0	0	7883
144	53	75	0	9353
144	57	75	0	9364
144	73	0	0	11145
144	72	75	0	11162
144	72	0	0	11279
144	73	75	0	11729
144	61	0	0	13071
144	60	75	0	13113
144	60	0	0	13241
144	61	75	0	13674
144	73	0	0	14820
144	72	75	0	14938
144	72	0	0	15053
144	73	75	0	15487
144	76	75	0	16560
144	77	0	0	16590
144	77	75	0	17156
144	76	0	0	17169
144	81	0	0	18186
144	80	75	0	18327
144	81	75	0	18853
144	80	0	0	18868
144	76	75	0	20219
144	77	0	0	20228
144	77	75	0	20769
144	76	0	0	20816
144	72	75	0	21343
144	73	0	0	21357
144	72	0	0	21851
144	73	75	0	21981
144	69	0	0	22095
144	69	75	0	22183
144	69	0	0	22565
144	68	75	0	22687
144	68	0	0	23107
144	69	75	0	23207
144	65	0	0	23683
144	64	75	0	23786
144	62	75	0	23799
144	62	0	0	23823
144	64	0	0	24194
144	65	75	0	24301
144	61	0	0	24820
144	60	75	0	24830
144	60	0	0	25341
144	61	75	0	25451
144	57	0	0	25927
144	56	75	0	26109
144	53	0	0	26771
144	53	75	0	26789
144	56	0	0	26801
144	57	75	0	26810
144	53	0	0	27317
144	52	75	0	27689
144	52	0	0	28278
144	53	75	0	28396
144	65	0	0	33846
144	69	0	0	33870
144	81	0	0	33875
144	77	0	0	33886
144	57	0	0	33894
144	61	0	0	33902
144	73	0	0	33907
144	53	0	0	33913
144	41	75	0	35561
144	53	75	0	35567
144	41	0	0	35739
144	53	0	0	35745
144	41	75	0	35832
144	53	75	0	35845
144	61	75	0	37389
144	65	75	0	37394
144	62	75	0	38189
144	61	0	0	38232
144	53	0	0	40290
144	41	0	0	40307
144	41	75	0	40394
144	53	75	0	40401
144	53	0	0	40685
144	41	0	0	40720
144	41	75	0	40752
144	53	75	0	40766
144	61	75	0	41649
144	62	0	0	41734
144	60	75	0	42361
144	61	0	0	42375
144	53	0	0	43351
144	41	0	0	43361
144	41	75	0	43446
144	53	75	0	43453
144	53	0	0	43715
