192	14	0	0	1310
144	40	75	0	3305
144	52	75	0	3321
144	47	75	0	3336
144	71	75	0	5068
144	64	75	0	5076
144	68	75	0	5083
144	72	75	0	5090
144	64	0	0	8112
144	68	0	0	8143
144	72	0	0	8152
144	71	0	0	8160
144	65	75	0	8391
144	68	75	0	8398
144	71	75	0	8407
144	74	75	0	8415
144	74	0	0	11633
144	71	0	0	11648
144	68	0	0	11653
144	65	0	0	11663
144	64	75	0	11999
144	72	75	0	12009
144	68	75	0	12016
144	71	75	0	12029
144	64	0	0	15158
144	72	0	0	15173
144	68	0	0	15185
144	71	0	0	15189
144	74	75	0	15502
144	68	75	0	15513
144	65	75	0	15522
144	71	75	0	15530
144	74	0	0	18384
144	68	0	0	18390
144	71	0	0	18395
144	65	0	0	18440
144	67	75	0	18755
144	64	75	0	18762
144	70	75	0	18774
144	73	75	0	18785
144	64	0	0	21636
144	73	0	0	21667
144	67	0	0	21677
144	70	0	0	21695
144	68	75	0	22049
144	74	75	0	22055
144	71	75	0	22064
144	65	75	0	22072
144	65	0	0	24621
144	68	0	0	24647
144	74	0	0	24659
144	71	0	0	24662
144	66	75	0	25294
144	69	75	0	25301
144	72	75	0	25312
144	75	75	0	25323
144	69	0	0	28104
144	72	0	0	28129
144	75	0	0	28136
144	66	0	0	28170
144	71	75	0	28590
144	64	75	0	28596
144	68	75	0	28608
144	76	75	0	28619
144	76	0	0	33608
144	64	0	0	33618
144	52	0	0	33625
144	40	0	0	33630
144	47	0	0	33636
144	71	0	0	33648
144	68	0	0	33657
