time_ms	dx_01	dy_01	pressure_01
268.0096626281738	0.6518518518518519	0.7685185185185185	0.3935546875
276.00932121276855	0.6518518518518519	0.7703703703703704	0.50732421875
284.05141830444336	0.6537037037037037	0.7722222222222223	0.453125
292.01698303222656	0.6537037037037037	0.774074074074074	0.3974609375
300.215482711792	0.6555555555555556	0.774074074074074	0.4033203125
305.86910247802734	0.6555555555555556	0.774074074074074	0.4111328125
314.09335136413574	0.6555555555555556	0.7759259259259259	0.416015625
322.0837116241455	0.6555555555555556	0.7777777777777778	0.4208984375
328.02772521972656	0.6537037037037037	0.7777777777777778	0.427734375
336.37070655822754	0.65	0.7796296296296297	0.4296875
344.5475101470947	0.6462962962962963	0.7796296296296297	0.43359375
359.30657386779785	0.6425925925925926	0.7814814814814814	0.43359375
360.3689670562744	0.6351851851851852	0.7814814814814814	0.4267578125
366.42003059387207	0.6296296296296297	0.7814814814814814	0.4208984375
377.99620628356934	0.6203703703703703	0.7814814814814814	0.4169921875
382.31825828552246	0.6129629629629629	0.7814814814814814	0.4130859375
388.2861137390137	0.6055555555555555	0.7796296296296297	0.4013671875
396.435022354126	0.5962962962962963	0.7777777777777778	0.3994140625
408.6651802062988	0.5888888888888889	0.7759259259259259	0.3935546875
412.1065139770508	0.5833333333333334	0.774074074074074	0.3876953125
418.1020259857178	0.5777777777777777	0.7722222222222223	0.4169921875
425.95648765563965	0.5740740740740741	0.7703703703703704	0.453125
433.99882316589355	0.5703703703703704	0.7685185185185185	0.486328125
441.997766494751	0.5703703703703704	0.7648148148148148	0.498046875
450.6950378417969	0.5703703703703704	0.762962962962963	0.50341796875
455.97267150878906	0.5703703703703704	0.7611111111111111	0.50830078125
463.9871120452881	0.5740740740740741	0.7574074074074074	0.51318359375
472.08476066589355	0.5777777777777777	0.7537037037037037	0.52587890625
478.008508682251	0.5851851851851851	0.7481481481481481	0.53369140625
486.3286018371582	0.5925925925925926	0.7444444444444445	0.53564453125
494.51708793640137	0.6	0.7407407407407407	0.54638671875
508.87012481689453	0.6074074074074074	0.737037037037037	0.56591796875
509.8097324371338	0.6166666666666667	0.7333333333333333	0.60107421875
516.5197849273682	0.6240740740740741	0.7296296296296296	0.60888671875
527.6026725769043	0.6296296296296297	0.7277777777777777	0.60498046875
532.296895980835	0.6333333333333333	0.725925925925926	0.59033203125
542.9630279541016	0.6351851851851852	0.7240740740740741	0.58447265625
546.1626052856445	0.6370370370370371	0.7222222222222222	0.58251953125
554.1179180145264	0.6351851851851852	0.7222222222222222	0.57958984375
562.0238780975342	0.6314814814814815	0.7203703703703703	0.57958984375
568.3102607727051	0.6259259259259259	0.7185185185185186	0.57568359375
575.9885311126709	0.6148148148148148	0.7166666666666667	0.57373046875
584.8846435546875	0.6018518518518519	0.7148148148148148	0.57080078125
592.3328399658203	0.5851851851851851	0.7129629629629629	0.56494140625
598.00124168396	0.5666666666666667	0.7092592592592593	0.54638671875
606.0507297515869	0.5481481481481482	0.7074074074074074	0.53662109375
614.0110492706299	0.5277777777777778	0.7055555555555556	0.53662109375
622.2081184387207	0.5092592592592593	0.7018518518518518	0.52587890625
628.0200481414795	0.49074074074074076	0.7	0.52587890625
636.0516548156738	0.4722222222222222	0.6981481481481482	0.52294921875
644.1986560821533	0.45740740740740743	0.6981481481481482	0.51904296875
651.9975662231445	0.4444444444444444	0.6981481481481482	0.52099609375
658.1032276153564	0.43333333333333335	0.6981481481481482	0.52685546875
668.3399677276611	0.42407407407407405	0.7	0.55322265625
673.9330291748047	0.4185185185185185	0.7018518518518518	0.59228515625
682.2690963745117	0.412962962962963	0.7055555555555556	0.60888671875
688.0760192871094	0.4111111111111111	0.7092592592592593	0.61767578125
696.0372924804688	0.40925925925925927	0.7129629629629629	0.61962890625
704.0057182312012	0.40925925925925927	0.7185185185185186	0.60498046875
712.1126651763916	0.40925925925925927	0.725925925925926	0.51904296875
719.6767330169678	0.4111111111111111	0.7333333333333333	0.2763671875
726.1602878570557	0.412962962962963	0.7407407407407407	0.0
1408.0960750579834	0.48703703703703705	0.7018518518518518	0.0400390625
1420.7572937011719	0.48703703703703705	0.7018518518518518	0.31640625
1424.0326881408691	0.48703703703703705	0.7018518518518518	0.326171875
1432.08646774292	0.48703703703703705	0.7018518518518518	0.3525390625
1438.0967617034912	0.48703703703703705	0.7018518518518518	0.41015625
1446.0022449493408	0.48703703703703705	0.7018518518518518	0.4658203125
1454.0956020355225	0.48703703703703705	0.7018518518518518	0.494140625
1462.1148109436035	0.48703703703703705	0.7018518518518518	0.51025390625
1471.2610244750977	0.48703703703703705	0.7018518518518518	0.51806640625
1476.1004447937012	0.4888888888888889	0.7018518518518518	0.53466796875
1487.1208667755127	0.4888888888888889	0.7	0.54150390625
1492.0475482940674	0.49074074074074076	0.7	0.55322265625
1498.1589317321777	0.49074074074074076	0.6981481481481482	0.55419921875
1506.103515625	0.4925925925925926	0.6981481481481482	0.55419921875
1514.106273651123	0.4962962962962963	0.6962962962962963	0.55322265625
1522.068738937378	0.4981481481481482	0.6925925925925925	0.54638671875
1528.0983448028564	0.5018518518518519	0.6907407407407408	0.53564453125
1538.7096405029297	0.5055555555555555	0.687037037037037	0.53076171875
1544.1210269927979	0.5092592592592593	0.6833333333333333	0.52783203125
1554.8949241638184	0.512962962962963	0.6796296296296296	0.52880859375
1558.0215454101562	0.5166666666666667	0.6777777777777778	0.51806640625
1566.1146640777588	0.5185185185185185	0.674074074074074	0.51123046875
1574.1429328918457	0.5203703703703704	0.6703703703703704	0.50244140625
1582.1151733398438	0.5203703703703704	0.6685185185185185	0.4892578125
1589.3709659576416	0.5222222222222223	0.6666666666666666	0.474609375
1596.203088760376	0.5203703703703704	0.6648148148148149	0.4638671875
1605.9808731079102	0.5203703703703704	0.662962962962963	0.458984375
1612.0736598968506	0.5166666666666667	0.6611111111111111	0.455078125
1619.2033290863037	0.5148148148148148	0.6592592592592592	0.447265625
1626.0557174682617	0.5111111111111111	0.6574074074074074	0.4296875
1634.1071128845215	0.5074074074074074	0.6555555555555556	0.423828125
1642.1189308166504	0.5037037037037037	0.6537037037037037	0.4208984375
1648.1375694274902	0.5	0.6518518518518519	0.4208984375
1656.1646461486816	0.4962962962962963	0.65	0.421875
1664.153814315796	0.49074074074074076	0.6481481481481481	0.4267578125
1673.9001274108887	0.48703703703703705	0.6462962962962963	0.435546875
1678.1249046325684	0.48518518518518516	0.6444444444444445	0.4423828125
1688.7710094451904	0.48333333333333334	0.6444444444444445	0.4560546875
1694.0581798553467	0.48148148148148145	0.6425925925925926	0.48046875
1702.1865844726562	0.48148148148148145	0.6425925925925926	0.52001953125
1708.1565856933594	0.48148148148148145	0.6425925925925926	0.53662109375
1716.0923480987549	0.47962962962962963	0.6425925925925926	0.52783203125
1724.0824699401855	0.48148148148148145	0.6407407407407407	0.52783203125
1732.123613357544	0.48333333333333334	0.6407407407407407	0.53857421875
1739.4859790802002	0.48518518518518516	0.6388888888888888	0.54345703125
1746.1183071136475	0.49074074074074076	0.6370370370370371	0.54736328125
1754.755973815918	0.49444444444444446	0.6333333333333333	0.56005859375
1762.089729309082	0.5	0.6314814814814815	0.58154296875
1772.1967697143555	0.5074074074074074	0.6277777777777778	0.58935546875
1776.068925857544	0.5111111111111111	0.6240740740740741	0.58349609375
1784.1501235961914	0.5166666666666667	0.6203703703703703	0.59033203125
1792.1082973480225	0.5185185185185185	0.6185185185185185	0.58642578125
1798.124074935913	0.5203703703703704	0.6166666666666667	0.57958984375
1806.0200214385986	0.5222222222222223	0.6148148148148148	0.57470703125
1814.0802383422852	0.5222222222222223	0.6111111111111112	0.56396484375
1822.0832347869873	0.5203703703703704	0.6092592592592593	0.55908203125
1828.0885219573975	0.5185185185185185	0.6074074074074074	0.55615234375
1838.7689590454102	0.5166666666666667	0.6037037037037037	0.55029296875
1844.0821170806885	0.512962962962963	0.6	0.54443359375
1854.8195362091064	0.5092592592592593	0.5944444444444444	0.53857421875
1858.0608367919922	0.5037037037037037	0.5907407407407408	0.53759765625
1866.1322593688965	0.5	0.587037037037037	0.53955078125
1874.0794658660889	0.49444444444444446	0.5833333333333334	0.53955078125
1882.0900917053223	0.49074074074074076	0.5796296296296296	0.54150390625
1888.4758949279785	0.48703703703703705	0.5777777777777777	0.54248046875
1896.1386680603027	0.48518518518518516	0.5740740740740741	0.54443359375
1904.184103012085	0.48148148148148145	0.5740740740740741	0.54833984375
1912.1017456054688	0.48148148148148145	0.5722222222222222	0.56298828125
1920.6113815307617	0.47962962962962963	0.5722222222222222	0.59130859375
1926.0339736938477	0.47962962962962963	0.5703703703703704	0.59130859375
1937.9603862762451	0.47962962962962963	0.5703703703703704	0.58837890625
1942.0559406280518	0.47962962962962963	0.5703703703703704	0.59326171875
1948.1091499328613	0.48333333333333334	0.5685185185185185	0.59912109375
1956.2857151031494	0.48703703703703705	0.5666666666666667	0.60498046875
1964.1878604888916	0.4925925925925926	0.562962962962963	0.61181640625
1978.2042503356934	0.4981481481481482	0.5592592592592592	0.61962890625
1979.0430068969727	0.5055555555555555	0.5555555555555556	0.62841796875
1989.675760269165	0.5111111111111111	0.5518518518518518	0.63916015625
1994.1020011901855	0.5166666666666667	0.5481481481481482	0.62939453125
2001.9915103912354	0.5222222222222223	0.5444444444444444	0.62255859375
2008.0087184906006	0.524074074074074	0.5407407407407407	0.61669921875
2017.669916152954	0.5259259259259259	0.5370370370370371	0.61181640625
2023.961067199707	0.5277777777777778	0.5351851851851852	0.60498046875
2034.1899394989014	0.5277777777777778	0.5333333333333333	0.59326171875
2038.0287170410156	0.5259259259259259	0.5296296296296297	0.57470703125
2045.9949970245361	0.524074074074074	0.5259259259259259	0.54931640625
2053.997278213501	0.5203703703703704	0.5222222222222223	0.52587890625
2062.0248317718506	0.5148148148148148	0.5203703703703704	0.51806640625
2068.52388381958	0.5092592592592593	0.5166666666666667	0.51513671875
2076.0300159454346	0.5037037037037037	0.5148148148148148	0.51318359375
2085.4034423828125	0.5	0.5111111111111111	0.51416015625
2092.0183658599854	0.49444444444444446	0.5092592592592593	0.51416015625
2097.991943359375	0.49074074074074076	0.5074074074074074	0.51904296875
2106.28342628479	0.48703703703703705	0.5055555555555555	0.52783203125
2114.006280899048	0.48518518518518516	0.5037037037037037	0.55322265625
2122.06768989563	0.48333333333333334	0.5018518518518519	0.56298828125
2128.086805343628	0.48333333333333334	0.5	0.56494140625
2136.3000869750977	0.48333333333333334	0.4981481481481482	0.56982421875
2144.4833278656006	0.48518518518518516	0.4962962962962963	0.57275390625
2158.824682235718	0.48703703703703705	0.4925925925925926	0.58544921875
2159.6133708953857	0.4925925925925926	0.48703703703703705	0.60400390625
2166.325807571411	0.4962962962962963	0.48148148148148145	0.62744140625
2175.389528274536	0.5018518518518519	0.4740740740740741	0.64599609375
2182.1486949920654	0.5055555555555555	0.4666666666666667	0.64697265625
2188.103437423706	0.5092592592592593	0.45740740740740743	0.64794921875
2196.0363388061523	0.5111111111111111	0.45	0.64794921875
2204.052209854126	0.5111111111111111	0.4425925925925926	0.64794921875
2212.0048999786377	0.5092592592592593	0.43703703703703706	0.64990234375
2218.536376953125	0.5055555555555555	0.42962962962962964	0.64599609375
