144	62	45	0	3242
144	72	47	0	3245
144	68	51	0	3254
144	50	20	0	4829
144	56	32	0	4833
128	62	64	0	5101
128	68	64	0	5112
128	72	64	0	5128
144	72	46	0	5387
144	62	38	0	5407
144	68	56	0	5413
144	65	23	0	6013
128	72	64	0	6541
128	65	64	0	6557
128	68	64	0	6564
128	62	64	0	6565
144	62	48	0	6692
144	68	46	0	6705
144	72	61	0	6709
128	56	64	0	6987
128	50	64	0	7012
144	56	52	0	7241
144	50	49	0	7251
128	72	64	0	7565
128	62	64	0	7578
128	68	64	0	7591
144	62	50	0	7781
144	72	51	0	7788
144	68	57	0	7816
128	68	64	0	8181
144	66	44	0	8186
144	68	57	0	8486
128	66	64	0	8561
144	69	54	0	8819
128	68	64	0	8829
128	69	64	0	9176
144	68	58	0	9198
128	68	64	0	9310
144	69	56	0	9355
128	69	64	0	9433
144	68	52	0	9437
128	56	64	0	10236
128	50	64	0	10258
144	50	52	0	10448
144	56	64	0	10459
128	62	64	0	10612
128	68	64	0	10620
128	72	64	0	10646
144	62	56	0	10785
144	68	53	0	10981
128	62	64	0	11108
144	72	44	0	11183
128	68	64	0	11189
144	68	34	0	11337
128	72	64	0	11370
128	68	64	0	11526
144	62	50	0	11530
144	74	48	0	11676
128	62	64	0	11706
144	72	50	0	11986
128	74	64	0	11995
144	74	48	0	12120
128	74	64	0	12272
144	70	64	0	12290
128	72	64	0	12297
144	74	59	0	12524
128	70	64	0	12529
144	72	43	0	12743
128	74	64	0	12833
144	70	58	0	12943
128	72	64	0	12962
128	70	64	0	13136
144	69	49	0	13157
144	68	50	0	13514
128	69	64	0	13552
144	62	31	0	13929
128	68	64	0	13994
144	65	27	0	14307
144	72	46	0	14689
144	74	46	0	14693
128	74	64	0	14932
128	50	64	0	15529
128	56	64	0	15609
144	50	60	0	15801
144	56	68	0	15999
128	72	64	0	16068
128	62	64	0	16078
128	65	64	0	16110
144	72	68	0	16240
144	65	59	0	16505
128	56	64	0	16517
128	50	64	0	16641
144	62	58	0	16644
144	48	51	0	16875
144	44	57	0	17084
128	62	64	0	18139
144	50	47	0	18299
128	44	64	0	18329
144	62	54	0	18332
128	48	64	0	18341
128	65	64	0	18519
144	68	64	0	18877
128	68	64	0	19023
144	65	55	0	19030
144	56	53	0	19169
128	65	64	0	19248
144	68	48	0	19321
128	68	64	0	19408
144	65	52	0	19432
144	54	52	0	19600
128	65	64	0	19659
128	56	64	0	19687
144	66	52	0	19729
128	66	64	0	19861
144	65	36	0	19887
128	65	64	0	20006
144	69	48	0	20057
144	68	49	0	20369
128	69	64	0	20400
128	54	64	0	21198
128	62	64	0	21442
144	56	68	0	21467
128	68	64	0	21522
128	72	64	0	21603
144	62	58	0	21612
128	62	64	0	21708
144	68	58	0	21721
144	62	55	0	21804
128	68	64	0	21812
144	69	62	0	21993
128	62	64	0	22077
144	66	70	0	22086
128	69	64	0	22114
144	68	64	0	22243
128	66	64	0	22251
144	62	53	0	22334
128	68	64	0	22350
144	65	69	0	22433
128	62	64	0	22493
144	68	64	0	22582
128	65	64	0	22610
144	69	71	0	22700
128	68	64	0	22711
144	66	73	0	22841
128	69	64	0	22877
144	62	66	0	23023
128	66	64	0	23026
144	68	64	0	23144
128	62	64	0	23202
144	65	69	0	23284
128	68	64	0	23296
144	69	68	0	23432
128	65	64	0	23442
144	68	61	0	23566
128	69	64	0	23571
128	68	64	0	23621
144	66	75	0	23629
144	62	67	0	23840
128	66	64	0	23857
144	68	1	0	24131
128	62	64	0	24639
144	72	68	0	24685
128	68	64	0	24723
144	68	54	0	24828
128	72	64	0	24872
144	65	55	0	24911
128	68	64	0	24931
144	68	50	0	25024
128	65	64	0	25104
144	72	61	0	25169
128	68	64	0	25177
128	72	64	0	25283
144	74	62	0	25299
144	72	62	0	25685
128	74	64	0	25696
128	72	64	0	25764
144	74	58	0	25799
144	72	48	0	25882
128	74	64	0	25955
144	68	66	0	26005
128	72	64	0	26011
144	72	51	0	26130
128	68	64	0	26148
144	74	69	0	26209
128	72	64	0	26224
144	72	44	0	26315
144	71	74	0	26356
128	74	64	0	26378
128	72	64	0	26394
144	69	67	0	26485
128	71	64	0	26505
144	71	51	0	26607
128	69	64	0	26623
144	72	53	0	26730
128	71	64	0	26733
144	74	68	0	26768
128	72	64	0	26802
144	72	59	0	26944
144	71	61	0	26984
128	74	64	0	26987
128	72	64	0	27022
128	71	64	0	27076
144	69	61	0	27115
144	68	61	0	27288
128	69	64	0	27300
128	68	64	0	27496
144	69	62	0	27525
144	68	55	0	27693
128	69	64	0	27708
144	66	56	0	27857
128	68	64	0	27862
144	65	47	0	28097
128	66	64	0	28155
128	65	64	0	28319
144	66	58	0	28322
144	65	50	0	28461
128	66	64	0	28476
144	63	56	0	28707
128	65	64	0	28754
128	50	64	0	28836
128	56	64	0	28919
128	63	64	0	29004
144	62	22	0	29037
144	50	62	0	29167
144	57	47	0	29483
128	62	64	0	29552
144	62	36	0	29790
128	62	64	0	31363
144	38	29	0	31393
128	50	64	0	31400
128	57	64	0	31447
144	57	58	0	32206
144	50	51	0	32215
128	57	64	0	32398
144	54	54	0	32430
128	54	64	0	32519
144	57	59	0	32584
128	57	64	0	32746
144	55	55	0	32751
128	55	64	0	33001
144	58	56	0	33005
128	58	64	0	33162
144	57	52	0	33175
144	55	59	0	33399
128	57	64	0	33408
144	54	62	0	33609
128	55	64	0	33639
128	38	64	0	34084
128	50	64	0	34129
144	38	74	0	34234
144	50	49	0	34425
128	54	64	0	34517
144	57	42	0	34557
128	57	64	0	34755
144	60	64	0	34778
128	60	64	0	34912
144	57	60	0	34927
144	63	51	0	35049
128	57	64	0	35059
128	63	64	0	35128
144	57	42	0	35167
144	60	49	0	35260
128	57	64	0	35321
144	62	59	0	35498
128	60	64	0	35539
128	62	64	0	35686
144	66	63	0	35712
128	38	64	0	36391
128	50	64	0	36459
144	38	74	0	36551
128	66	64	0	36727
144	50	42	0	36755
144	62	69	0	36761
144	69	61	0	36972
128	62	64	0	36975
128	69	64	0	37092
144	62	49	0	37096
144	67	56	0	37270
128	62	64	0	37319
144	70	64	0	37774
128	67	64	0	37784
144	69	61	0	38045
128	70	64	0	38048
144	67	65	0	38235
128	69	64	0	38238
144	66	75	0	38455
128	67	64	0	38462
128	38	64	0	39000
128	50	64	0	39080
144	38	72	0	39200
144	50	62	0	39326
128	66	64	0	39430
144	67	37	0	39526
144	65	30	0	39545
128	65	64	0	39598
128	67	64	0	39665
144	72	68	0	39668
144	67	50	0	39777
128	72	64	0	39792
128	67	64	0	39924
144	75	78	0	40306
144	67	59	0	40492
128	75	64	0	40504
144	72	64	0	40634
128	67	64	0	40655
144	75	66	0	40817
128	72	64	0	40836
144	69	56	0	40941
128	75	64	0	40958
144	74	61	0	41098
128	69	64	0	41138
144	78	67	0	41332
128	74	64	0	41366
128	38	64	0	42376
128	50	64	0	42416
144	38	60	0	42510
144	50	55	0	42562
128	78	64	0	42671
144	72	65	0	42690
144	75	64	0	42822
128	72	64	0	42845
128	75	64	0	42895
144	81	65	0	42927
144	75	55	0	43097
128	81	64	0	43119
128	75	64	0	43154
144	72	65	0	43175
128	72	64	0	43331
144	79	61	0	43346
144	78	68	0	43540
128	79	64	0	43554
144	72	59	0	43679
128	78	64	0	43691
128	72	64	0	44437
144	75	73	0	44448
128	75	64	0	44500
144	72	55	0	44544
144	68	61	0	44743
128	72	64	0	44746
128	68	64	0	44830
144	75	64	0	45007
128	75	64	0	45192
144	72	66	0	45204
144	68	72	0	45392
128	72	64	0	45405
128	68	64	0	45588
144	69	68	0	45591
128	38	64	0	46039
128	50	64	0	46106
144	38	81	0	46185
128	69	64	0	46241
144	50	66	0	46360
144	62	77	0	46522
144	66	58	0	46680
128	62	64	0	46745
128	66	64	0	46804
144	69	53	0	46807
144	66	46	0	46919
128	69	64	0	46967
128	66	64	0	47040
144	62	62	0	47044
144	66	45	0	47164
128	62	64	0	47224
144	68	51	0	47306
128	66	64	0	47346
128	68	64	0	47462
144	69	59	0	47469
144	68	53	0	47639
128	69	64	0	47662
128	68	64	0	47802
144	66	52	0	47813
128	66	64	0	47931
144	64	49	0	47980
144	66	56	0	48131
128	64	64	0	48134
128	66	64	0	48339
144	64	53	0	48342
128	64	64	0	48542
144	62	59	0	48557
128	62	64	0	49066
144	60	42	0	49084
144	58	55	0	49435
128	60	64	0	49453
144	57	63	0	49792
128	58	64	0	49803
128	38	64	0	49929
128	50	64	0	49951
144	38	69	0	50095
144	50	49	0	50292
128	57	64	0	50380
144	56	59	0	50537
128	56	64	0	50708
144	54	58	0	50734
128	54	64	0	50860
144	56	63	0	50890
128	56	64	0	51046
144	54	62	0	51049
128	54	64	0	51183
144	52	63	0	51195
144	54	62	0	51390
128	52	64	0	51407
128	54	64	0	51602
144	56	59	0	51605
128	56	64	0	51825
144	57	53	0	51841
128	57	64	0	53723
128	38	64	0	53752
128	50	64	0	54229
144	50	51	0	54424
144	62	50	0	54470
128	62	64	0	54776
144	60	58	0	54785
144	57	42	0	54788
128	60	64	0	54961
144	63	53	0	54974
128	63	64	0	55153
144	62	55	0	55173
128	50	64	0	55418
128	57	64	0	55430
144	50	64	0	55522
144	57	62	0	55870
128	62	64	0	55873
144	62	60	0	56198
128	62	64	0	56381
144	60	62	0	56388
144	63	61	0	56584
128	60	64	0	56604
128	50	64	0	56855
128	57	64	0	56868
144	50	75	0	57055
128	63	64	0	57409
144	57	60	0	57425
144	62	62	0	57630
128	62	64	0	57811
144	60	56	0	57826
144	63	53	0	58016
128	60	64	0	58034
144	62	69	0	58197
128	63	64	0	58203
128	50	64	0	58277
128	57	64	0	58280
144	50	68	0	58539
144	57	55	0	58883
128	62	64	0	58893
144	62	62	0	59064
128	62	64	0	59251
144	60	53	0	59253
144	63	66	0	59494
128	60	64	0	59504
128	50	64	0	59744
128	57	64	0	59782
144	50	65	0	59914
144	57	59	0	60278
128	63	64	0	60554
144	62	62	0	60557
128	62	64	0	60749
144	60	51	0	60776
128	60	64	0	60957
144	63	53	0	60964
144	62	75	0	61178
128	63	64	0	61196
128	50	64	0	61288
128	57	64	0	61340
144	50	71	0	61503
128	62	64	0	61505
144	62	72	0	61859
144	57	62	0	61901
144	60	63	0	62076
128	62	64	0	62086
144	63	65	0	62303
128	60	64	0	62307
128	50	64	0	62555
128	57	64	0	62557
144	50	73	0	62665
144	57	68	0	63033
144	62	66	0	63256
128	63	64	0	63261
128	62	64	0	63457
144	60	62	0	63464
144	63	59	0	63651
128	60	64	0	63655
144	62	70	0	63846
128	63	64	0	63860
128	50	64	0	63972
128	57	64	0	64022
144	50	66	0	64185
128	62	64	0	64230
144	62	62	0	64534
144	57	58	0	64558
128	62	64	0	64761
144	60	63	0	64764
144	63	72	0	64946
128	60	64	0	65012
128	50	64	0	65024
128	57	64	0	65040
144	50	70	0	65304
128	63	64	0	65410
144	57	66	0	65670
144	62	60	0	65849
144	69	62	0	66067
128	62	64	0	66188
144	66	56	0	66238
