144	48	51	0	10714
144	54	51	0	10730
144	57	49	0	10741
128	54	64	0	11327
128	48	64	0	11342
128	57	64	0	11345
144	57	47	0	11827
144	54	51	0	11829
144	48	60	0	11832
128	54	64	0	12446
128	57	64	0	12466
128	48	64	0	12473
144	48	58	0	12997
144	57	53	0	13000
144	54	50	0	13006
128	54	64	0	13595
128	57	64	0	13608
128	48	64	0	13620
144	48	59	0	14106
144	57	53	0	14113
144	54	48	0	14119
128	57	64	0	14685
128	54	64	0	14690
128	48	64	0	14732
144	48	62	0	15209
128	48	64	0	16214
144	42	57	0	16247
128	42	64	0	17283
144	48	58	0	17310
128	48	64	0	18338
144	42	51	0	18372
128	42	64	0	19406
144	36	64	0	19451
144	42	49	0	20566
128	36	64	0	20575
144	36	52	0	21621
128	42	64	0	21641
144	42	58	0	22759
128	36	64	0	22807
144	36	65	0	23743
128	42	64	0	23745
144	48	53	0	24793
128	36	64	0	24841
128	48	64	0	25894
144	42	55	0	25897
128	42	64	0	26931
144	36	64	0	26953
128	36	64	0	27667
144	54	64	0	28101
128	54	64	0	29179
144	48	62	0	29186
144	54	67	0	30313
128	48	64	0	30333
144	48	68	0	31462
128	54	64	0	31474
144	54	70	0	32561
128	48	64	0	32578
144	48	66	0	33660
128	54	64	0	33665
144	54	68	0	34728
128	48	64	0	34744
144	48	63	0	35860
128	54	64	0	35867
128	48	64	0	36612
144	48	75	0	36920
144	36	70	0	37990
128	48	64	0	38000
144	48	68	0	39032
128	36	64	0	39044
144	36	72	0	40173
128	48	64	0	40201
144	48	76	0	41223
128	36	64	0	41245
144	36	75	0	42298
128	48	64	0	42313
144	48	75	0	43410
128	36	64	0	43418
144	36	64	0	44587
128	48	64	0	44628
144	42	64	0	45546
128	36	64	0	45576
144	36	74	0	46654
128	42	64	0	46662
144	42	55	0	47764
128	36	64	0	47779
144	36	53	0	48856
128	42	64	0	48875
144	41	53	0	49958
128	36	64	0	49966
144	29	65	0	50940
128	41	64	0	50951
128	29	64	0	52042
144	41	42	0	52064
144	29	59	0	53076
128	41	64	0	53127
144	41	63	0	54205
128	29	64	0	54221
144	29	70	0	55305
128	41	64	0	55310
144	41	64	0	56349
128	29	64	0	56385
144	29	70	0	57484
128	41	64	0	57494
128	29	64	0	58313
144	48	72	0	58548
144	36	73	0	59599
128	48	64	0	59616
128	36	64	0	60636
144	48	72	0	60646
144	36	72	0	61788
128	48	64	0	61796
128	36	64	0	62799
144	48	74	0	62802
144	36	53	0	63879
128	48	64	0	63881
144	48	56	0	64926
128	36	64	0	64966
128	48	64	0	66031
144	41	52	0	66049
144	48	68	0	67165
128	41	64	0	67175
144	36	75	0	68201
128	48	64	0	68222
144	42	73	0	69248
128	36	64	0	69291
128	42	64	0	70317
144	36	59	0	70363
128	36	64	0	71371
144	48	67	0	71378
144	36	70	0	72442
128	48	64	0	72455
144	48	73	0	73518
128	36	64	0	73523
144	36	70	0	74619
128	48	64	0	74653
144	48	72	0	75690
128	36	64	0	75713
128	48	64	0	76812
144	41	65	0	76820
128	41	64	0	77793
144	48	71	0	77796
144	41	64	0	78939
128	48	64	0	78941
144	42	71	0	79935
128	41	64	0	79956
128	42	64	0	80959
144	36	77	0	80965
144	42	73	0	82096
128	36	64	0	82133
128	42	64	0	83206
144	36	73	0	83208
144	42	76	0	84257
128	36	64	0	84282
144	36	74	0	85303
128	42	64	0	85305
144	42	73	0	86403
128	36	64	0	86470
128	42	64	0	87476
144	30	78	0	87480
128	30	64	0	88299
144	24	91	0	88546
128	24	64	0	89660
144	48	71	0	89686
128	48	64	0	90682
144	36	42	0	90718
128	36	64	0	91747
144	48	63	0	91788
144	42	62	0	92812
128	48	64	0	92826
128	42	64	0	93788
144	36	60	0	93819
144	42	68	0	94795
128	36	64	0	94823
128	42	64	0	95848
144	36	68	0	95881
128	36	64	0	96877
144	48	77	0	96895
144	36	73	0	97904
128	48	64	0	97926
144	48	69	0	98934
128	36	64	0	98937
144	36	68	0	99985
128	48	64	0	100024
144	42	67	0	101048
128	36	64	0	101105
128	42	64	0	101777
144	30	74	0	102079
