1482452258.357876,490.7521
1482452259.272928,489.5963
1482452260.305987,488.5632
1482452261.320045,494.6649
1482452262.335103,484.9898
1482452263.349161,467.2179
1482452264.264214,477.3992
1482452265.278272,462.3268
1482452266.292330,468.9633
1482452267.308388,466.9169
1482452268.321446,469.8094
1482452269.341504,473.5473
1482452270.355562,469.4991
1482452271.272614,475.6824
1482452272.289673,477.1394
1482452273.298730,476.5606
1482452274.324789,467.1745
1482452275.341847,465.8114
1482452276.357905,467.6709
1482452277.269957,467.3095
1482452278.285016,461.4181
1482452279.300074,462.8716
1482452280.318132,453.6359
1482452281.331190,455.0828
1482452282.348248,455.8733
1482452283.265300,456.3812
1482452284.280358,473.4694
1482452285.296417,473.2982
1482452286.306474,492.7478
1482452287.321532,496.5330
1482452288.343591,499.2647
1482452289.358649,499.0387
1482452290.275701,472.3920
1482452291.287759,495.4144
1482452292.301817,486.2172
1482452293.339877,486.3992
1482452294.353935,476.5791
1482452295.261987,480.8040
1482452296.276045,469.6017
1482452297.316104,469.7280
1482452298.325162,452.4878
1482452299.340220,429.5055
1482452306.184611,434.3837
1482452307.100664,442.4506
1482452308.117722,439.6342
1482452309.135780,442.0509
1482452310.151838,442.8930
1482452311.166896,444.5441
1482452312.185955,459.8408
1482452313.102007,458.0869
1482452314.116065,457.6932
1482452315.126123,455.6726
1482452316.144181,455.3678
1482452317.164239,457.5534
1482452318.101293,461.2087
1482452319.118351,451.3401
1482452320.135409,442.7688
1482452321.153467,440.9083
1482452322.168526,435.0873
1482452323.176583,438.2480
1482452324.095636,435.8560
1482452325.111694,465.3314
1482452326.129752,464.5597
1482452327.152811,475.4608
1482452328.171869,462.5402
1482452329.090921,460.7029
1482452330.103979,463.2765
1482452331.114037,456.6098
1482452332.122095,454.6759
1482452333.152154,459.6348
1482452334.163212,468.6388
1482452335.178270,452.5634
1482452336.187327,462.0477
1482452337.102380,460.5003
1482452338.119438,454.6068
1482452339.135496,460.4686
1482452340.151554,450.1888
1482452341.168612,449.0170
1482452342.184670,443.8478
1482452343.102723,440.6222
1482452344.118781,435.2125
1482452345.135839,431.6042
1482452346.149897,433.3904
1482452347.167955,438.3732
1482452348.186014,434.6472
1482452349.104066,433.5236
1482452350.124124,436.1334
1482452351.143183,445.3846
1482452352.167241,443.8789
1482452353.112295,449.2224
1482452354.130354,450.8162
1482452355.148412,447.4140
1482452356.176471,454.1576
1482452357.112524,453.9621
1482452358.132583,444.4553
1482452359.181643,446.8976
1482452360.109696,457.7188
1482452361.142755,456.8525
1482452362.161813,457.5469
1482452363.183871,452.4206
1482452364.100924,463.8411
1482452365.108982,461.8891
1482452366.127040,457.2335
1482452367.147098,458.3358
1482452368.166156,461.9391
1482452369.184215,464.0249
1482452370.101267,464.6935
1482452371.119325,464.2755
1482452372.136384,469.2714
1482452373.156442,466.9519
1482452374.173500,469.9811
1482452375.125554,468.9057
1482452376.143613,473.2759
1482452377.161671,482.1640
1482452378.182729,473.2811
1482452379.101782,479.8343
1482452380.120840,480.1607
1482452381.160900,478.9237
1482452382.103954,468.2262
1482452383.122012,467.8692
1482452384.139070,458.6872
1482452385.157128,453.5405
1482452386.175187,506.5284
1482452387.098239,534.6565
1482452388.141299,535.6064
1482452389.163357,535.7526
1482452390.174415,514.8420
1482452391.192473,496.9186
1482452392.114526,499.0930
1482452393.132584,498.6778
1482452394.152643,490.8037
1482452395.170701,492.1404
1482452396.188759,485.7321
1482452397.109812,481.0506
1482452398.129870,480.4466
1482452399.147928,470.3629
1482452400.172987,466.1180
1482452401.192045,471.4392
1482452402.114098,479.5090
1482452403.125156,483.9763
1482452404.136214,483.9622
1482452405.151272,480.3213
1482452406.166330,479.6410
1482452407.177388,476.5827
1482452408.189446,477.6484
1482452409.106498,473.4755
1482452410.125556,476.2558
1482452411.144615,466.2529
1482452412.167673,436.4141
1482452413.186731,450.8143
1482452414.098784,453.3107
1482452415.116842,456.2907
1482452416.134900,455.3123
1482452417.155959,450.1054
1482452418.175017,451.2318
1482452419.193075,454.7557
1482452420.113128,456.0632
1482452421.135186,465.3414
1482452422.153244,474.5646
1482452423.175303,480.6001
1482452424.194361,492.1482
1482452425.117414,506.3729
1482452426.137472,505.6531
1482452427.155530,514.3997
1482452428.173589,515.3059
1482452429.193647,517.4476
1482452430.111700,515.2828
1482452431.129758,514.3883
1482452432.147816,516.1793
1482452433.168874,509.2391
1482452434.187933,509.4038
1482452435.107985,504.6428
1482452436.125043,503.3183
1482452437.143102,503.4041
1482452438.165160,501.2683
1482452439.183218,514.6084
1482452440.105271,514.4264
1482452441.124329,503.4509
1482452442.142388,516.5175
1482452443.162446,515.1478
1482452444.180504,521.1200
1482452445.101557,523.3152
1482452446.119615,520.8554
1482452447.137673,517.8307
1482452448.158732,501.9094
1482452449.177790,511.0472
1482452450.099843,502.1111
1482452451.118901,512.4716
1482452452.136959,505.1225
1482452453.157018,504.5348
1482452454.174076,499.6630
1482452455.196134,489.8087
1482452456.114187,481.0616
1482452457.132245,481.6168
1482452458.150303,490.2933
1482452459.176362,488.0439
1482452460.194420,488.9045
1482452461.116473,488.8118
1482452462.136531,489.2069
1482452463.154589,488.0805
