1482536485.349128,7332.5937
1482536486.255180,7041.1045
1482536487.288239,7365.6075
1482536488.301297,7333.9478
1482536489.322355,7351.9058
1482536490.339413,7724.5035
1482536491.346471,7649.4341
1482536492.258523,7646.0876
1482536493.284582,7628.4718
1482536494.301640,7747.2307
1482536495.318698,7666.6548
1482536496.333756,7645.8668
1482536497.347814,7494.5405
1482536498.261867,7634.6291
1482536499.275925,7587.1379
1482536500.289983,7650.0198
1482536501.309041,7778.3695
1482536502.323099,7965.5575
1482536503.337157,7967.9173
1482536504.255209,8044.5865
1482536505.269267,8040.2325
1482536506.283325,8350.2449
1482536507.301384,8294.7218
1482536508.316442,8242.3529
1482536509.337500,8374.5476
1482536510.287554,8623.2186
1482536511.302612,8467.3194
1482536512.316670,8457.6479
1482536513.333729,8491.2155
1482536514.342786,8505.1900
1482536515.352844,8468.9933
1482536516.265896,8832.0971
1482536517.278954,8846.6429
1482536518.285012,8954.3434
1482536519.292069,8941.1211
1482536520.297127,8943.0447
1482536521.309185,8701.3968
1482536522.315242,8712.6792
1482536523.328300,8707.3892
1482536524.334358,8910.7312
1482536525.340415,9356.2672
1482536526.347473,9310.7260
1482536527.253525,9326.0649
1482536528.259582,9242.2083
1482536529.265640,9690.7317
1482536530.276698,9176.7999
1482536531.284755,8847.4834
1482536532.291813,8955.8409
1482536533.302871,8963.4236
1482536534.313929,8906.4343
1482536535.322986,8867.7403
1482536536.331044,8885.6673
1482536537.338102,8714.3589
1482536538.348159,8816.1117
1482536539.258211,8724.0439
1482536540.299271,8634.6378
1482536541.307329,8608.5944
1482536542.313386,8599.7400
1482536543.321444,8753.3505
1482536544.256497,8791.9796
1482536545.262555,8793.7142
1482536546.268612,8618.5218
1482536547.278670,8504.9150
1482536548.284728,8503.4766
1482536549.293785,8527.0662
1482536550.302843,8564.4431
1482536551.317901,8454.9382
1482536552.327959,8468.9270
1482536553.336017,8302.7292
1482536554.269070,8376.6913
1482536555.278128,8372.2565
1482536556.339188,8420.0117
1482536557.349246,8408.0400
1482536558.256298,8616.9939
1482536559.266356,8666.9296
1482536560.277414,8481.9489
1482536561.287471,8214.1597
1482536562.297529,8339.8682
1482536563.305587,8257.6135
1482536564.341646,8288.4381
1482536565.294701,8248.7853
1482536566.305758,8218.7472
1482536567.312816,8081.1132
1482536568.321874,8138.2611
1482536569.330931,8113.2990
1482536570.335989,8042.7456
1482536571.343047,7969.0148
1482536572.255099,7814.5593
1482536573.265156,7811.2302
1482536574.273214,7304.6820
1482536575.278272,7649.7628
1482536576.283329,8079.4348
1482536577.328389,8076.2435
1482536578.335446,7824.8236
1482536579.341504,7822.8707
1482536580.352562,7819.6261
1482536581.262614,7813.0486
1482536582.269671,7806.6554
1482536583.279729,7782.0669
1482536584.287787,8053.9916
1482536585.295845,7947.6648
1482536586.306902,7481.5123
1482536587.317960,7359.1199
1482536588.330018,7632.8282
1482536589.344076,7638.2709
1482536590.260129,7639.0006
1482536591.271186,7315.5689
1482536592.294245,7358.9207
1482536593.305303,7344.1580
1482536594.312360,7436.0331
1482536595.320418,7390.2334
1482536596.336476,7337.1873
1482536597.349534,7088.6349
1482536598.257586,6865.8476
1482536599.264644,6854.6102
1482536600.272701,6831.7079
1482536601.292760,6807.1301
1482536602.300817,6702.3893
1482536603.310875,6708.7012
1482536604.317933,6713.4504
1482536605.256986,6812.1217
1482536606.266044,6835.0412
1482536607.274102,6812.8533
1482536608.318161,6814.9640
1482536609.338220,6485.4411
1482536610.307275,6558.6153
1482536611.325333,6429.6035
1482536612.343392,6479.4595
1482536613.286446,6445.0844
1482536614.323505,6433.5001
1482536615.333563,6430.3652
1482536616.351621,6430.4406
1482536617.259673,6435.0076
1482536618.268731,6448.8775
1482536619.275788,6447.3900
1482536620.284846,6376.0918
1482536621.300904,6302.1000
1482536622.309962,6303.5763
1482536623.317019,6248.2060
1482536624.326077,6210.5398
1482536625.341135,6117.8975
1482536626.350193,6149.3063
1482536627.258245,6017.1344
1482536628.267302,5961.8244
1482536629.276360,5976.7658
1482536630.286418,6014.1718
1482536631.296476,6020.9975
1482536632.310534,5980.1287
1482536633.318591,5832.4293
1482536634.326649,5963.1421
1482536635.335707,5914.7049
1482536636.343764,5919.0222
1482536637.284818,5841.6972
1482536638.293876,5980.8769
1482536639.302934,5835.5540
1482536640.312991,5935.9623
1482536641.326049,5925.0935
1482536642.333107,5915.6734
1482536643.343165,5926.3348
1482536644.354223,5929.9837
1482536645.264275,5930.7294
1482536646.276332,5936.4296
1482536647.286390,5876.4524
1482536648.296448,6014.0454
1482536649.307506,6117.4137
1482536650.313563,5997.0475
1482536651.323621,6212.9220
1482536652.332679,6225.6793
1482536653.342737,6421.4019
1482536654.260789,6414.7951
1482536655.268847,6414.7253
1482536656.279905,6346.7541
1482536657.289962,6511.8031
1482536658.304020,6461.2532
1482536659.312078,6467.6364
1482536660.326136,6278.8839
1482536661.341194,5822.4617
1482536662.350252,5730.9759
1482536663.267304,5632.8887
1482536664.278362,5594.9883
1482536665.286420,5365.0668
1482536666.296478,5365.7124
1482536667.306535,5359.1543
1482536668.315593,5350.4852
1482536669.325651,5381.4251
1482536670.337709,5379.6613
1482536671.344766,5383.4892
