         26965268 function calls (26600257 primitive calls) in 56.897 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.004    0.004 legend.py:23(<module>)
       30    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:2061(_fill_cache)
      287    0.004    0.000    0.004    0.000 {method 'sort' of 'list' objects}
       21    0.000    0.000    0.004    0.000 axis.py:2062(_get_label)
      360    0.001    0.000    0.004    0.000 patches.py:230(get_patch_transform)
     9072    0.004    0.000    0.004    0.000 artist.py:894(get_label)
       21    0.000    0.000    0.004    0.000 _base.py:648(_set_lim_and_transforms)
      480    0.004    0.000    0.004    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
       21    0.000    0.000    0.004    0.000 axis.py:1749(_get_offset_text)
     1200    0.002    0.000    0.004    0.000 backend_agg.py:287(points_to_pixels)
      240    0.003    0.000    0.004    0.000 spines.py:193(_adjust_location)
        1    0.000    0.000    0.004    0.004 main.py:1(<module>)
     1890    0.002    0.000    0.004    0.000 collections.py:476(set_offset_position)
     3904    0.002    0.000    0.004    0.000 linalg.py:111(isComplexType)
       21    0.000    0.000    0.003    0.000 axis.py:2082(_get_offset_text)
      220    0.002    0.000    0.003    0.000 sre_compile.py:201(_optimize_charset)
     7290    0.003    0.000    0.003    0.000 collections.py:911(get_paths)
     7299    0.003    0.000    0.003    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.003    0.003 numerictypes.py:82(<module>)
       60    0.000    0.000    0.003    0.000 _base.py:866(set_position)
      360    0.003    0.000    0.003    0.000 {method 'round' of 'numpy.ndarray' objects}
       48    0.000    0.000    0.003    0.000 pyparsing.py:3917(parseImpl)
      161    0.000    0.000    0.003    0.000 docstring.py:94(dedent)
        4    0.000    0.000    0.003    0.001 __init__.py:228(_is_writable_dir)
     1614    0.003    0.000    0.003    0.000 inspect.py:2108(__init__)
       21    0.001    0.000    0.003    0.000 gridspec.py:83(get_grid_positions)
     9195    0.003    0.000    0.003    0.000 artist.py:1047(mouseover)
        2    0.003    0.001    0.003    0.002 {method 'readlines' of '_io._IOBase' objects}
3338/3334    0.002    0.000    0.003    0.000 {method 'join' of 'str' objects}
      500    0.000    0.000    0.003    0.000 {method 'max' of 'numpy.ndarray' objects}
      620    0.002    0.000    0.003    0.000 backend_agg.py:54(get_hinting_flag)
        1    0.000    0.000    0.003    0.003 core.py:21(<module>)
      292    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap>:2011(_get_spec)
     7024    0.003    0.000    0.003    0.000 figure.py:411(_get_dpi)
    17366    0.003    0.000    0.003    0.000 {built-in method callable}
        1    0.000    0.000    0.003    0.003 pyparsing.py:4882(makeHTMLTags)
        1    0.000    0.000    0.003    0.003 pyparsing.py:4853(_makeTags)
        1    0.000    0.000    0.003    0.003 pickle.py:24(<module>)
    18144    0.003    0.000    0.003    0.000 transforms.py:2069(get_affine)
        1    0.000    0.000    0.003    0.003 parse.py:28(<module>)
     1952    0.003    0.000    0.003    0.000 linalg.py:101(get_linalg_error_extobj)
      624    0.001    0.000    0.003    0.000 contextlib.py:124(helper)
      394    0.003    0.000    0.003    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
       82    0.000    0.000    0.003    0.000 docstring.py:113(dedent_interpd)
       39    0.000    0.000    0.003    0.000 inspect.py:2462(replace)
      120    0.000    0.000    0.003    0.000 fromnumeric.py:2133(ptp)
        1    0.000    0.000    0.003    0.003 __init__.py:88(<module>)
        1    0.000    0.000    0.003    0.003 font_manager.py:960(pickle_load)
        1    0.000    0.000    0.003    0.003 tokenize.py:21(<module>)
       10    0.000    0.000    0.003    0.000 __init__.py:2078(__init__)
      624    0.002    0.000    0.003    0.000 contextlib.py:63(__exit__)
        1    0.000    0.000    0.003    0.003 npyio.py:1(<module>)
     1890    0.001    0.000    0.003    0.000 collections.py:413(set_hatch)
        1    0.000    0.000    0.003    0.003 table.py:21(<module>)
     1890    0.001    0.000    0.003    0.000 collections.py:907(set_paths)
      251    0.000    0.000    0.003    0.000 patches.py:307(set_edgecolor)
     6000    0.003    0.000    0.003    0.000 backend_agg.py:265(get_canvas_width_height)
        1    0.001    0.001    0.003    0.003 pyplot.py:2197(_setup_pyplot_info_docstrings)
       48    0.001    0.000    0.003    0.000 __init__.py:1042(_open_file_or_url)
        1    0.000    0.000    0.003    0.003 hashlib.py:53(<module>)
     2010    0.003    0.000    0.003    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      275    0.001    0.000    0.003    0.000 function_base.py:4514(add_newdoc)
        1    0.003    0.003    0.003    0.003 {built-in method load}
       81    0.000    0.000    0.003    0.000 transforms.py:278(frozen)
        1    0.000    0.000    0.003    0.003 _policybase.py:4(<module>)
     8400    0.003    0.000    0.003    0.000 path.py:262(simplify_threshold)
     9195    0.003    0.000    0.003    0.000 artist.py:334(is_transform_set)
        1    0.000    0.000    0.003    0.003 colors.py:57(<module>)
        1    0.000    0.000    0.003    0.003 string.py:15(<module>)
    14/10    0.000    0.000    0.003    0.000 __init__.py:335(wrapper)
  725/302    0.002    0.000    0.003    0.000 sre_parse.py:140(getwidth)
        7    0.000    0.000    0.003    0.000 __init__.py:2142(__init__)
        1    0.000    0.000    0.003    0.003 fontconfig_pattern.py:71(__init__)
       64    0.002    0.000    0.003    0.000 function_base.py:25(linspace)
       11    0.001    0.000    0.003    0.000 artist.py:1099(<listcomp>)
     8400    0.002    0.000    0.002    0.000 path.py:280(should_simplify)
      164    0.001    0.000    0.002    0.000 axis.py:1364(grid)
      120    0.002    0.000    0.002    0.000 {method 'ptp' of 'numpy.ndarray' objects}
    10800    0.002    0.000    0.002    0.000 collections.py:687(get_facecolor)
        1    0.000    0.000    0.002    0.002 sysconfig.py:10(<module>)
     3780    0.002    0.000    0.002    0.000 path.py:720(unit_circle)
     6361    0.002    0.000    0.002    0.000 backend_bases.py:1065(set_url)
       29    0.002    0.000    0.002    0.000 {built-in method dir}
        1    0.000    0.000    0.002    0.002 mlab.py:163(<module>)
     1952    0.002    0.000    0.002    0.000 linalg.py:124(_realType)
     1236    0.001    0.000    0.002    0.000 text.py:1159(set_x)
     7182    0.002    0.000    0.002    0.000 cbook.py:2655(<listcomp>)
      818    0.002    0.000    0.002    0.000 {built-in method sorted}
       31    0.002    0.000    0.002    0.000 {built-in method open}
        1    0.000    0.000    0.002    0.002 dis.py:1(<module>)
     1000    0.002    0.000    0.002    0.000 random.py:342(uniform)
     1890    0.002    0.000    0.002    0.000 colors.py:781(__init__)
      600    0.001    0.000    0.002    0.000 lines.py:911(get_markeredgecolor)
        4    0.000    0.000    0.002    0.001 tempfile.py:432(NamedTemporaryFile)
    28/16    0.000    0.000    0.002    0.000 pyparsing.py:3525(parseImpl)
     1943    0.001    0.000    0.002    0.000 sre_parse.py:130(__getitem__)
     1890    0.002    0.000    0.002    0.000 collections.py:166(_get_value)
      212    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:293(_lock_unlock_module)
        2    0.000    0.000    0.002    0.001 __init__.py:660(_get_configdir)
     2509    0.002    0.000    0.002    0.000 __init__.py:347(ge)
        1    0.000    0.000    0.002    0.002 tz.py:9(<module>)
      610    0.002    0.000    0.002    0.000 cbook.py:2199(is_math_text)
        1    0.000    0.000    0.002    0.002 texmanager.py:35(<module>)
       33    0.002    0.000    0.002    0.000 {built-in method listdir}
       32    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:546(_requires_builtin_wrapper)
      168    0.001    0.000    0.002    0.000 axis.py:298(_apply_params)
       20    0.000    0.000    0.002    0.000 {built-in method warn}
        2    0.000    0.000    0.002    0.001 __init__.py:2294(create_image)
        2    0.000    0.000    0.002    0.001 __init__.py:2277(_create)
       40    0.000    0.000    0.002    0.000 __init__.py:540(after_idle)
        1    0.000    0.000    0.002    0.002 charset.py:6(<module>)
        2    0.000    0.000    0.002    0.001 __init__.py:685(_get_cachedir)
        1    0.000    0.000    0.002    0.002 texmanager.py:89(TexManager)
       16    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:1287(load_module)
       20    0.000    0.000    0.002    0.000 cbook.py:188(deprecate)
      240    0.001    0.000    0.002    0.000 ticker.py:191(_divmod)
     7290    0.002    0.000    0.002    0.000 collections.py:197(get_transforms)
     1236    0.001    0.000    0.002    0.000 text.py:1168(set_y)
       40    0.000    0.000    0.002    0.000 __init__.py:519(after)
     8880    0.002    0.000    0.002    0.000 markers.py:220(get_fillstyle)
        4    0.000    0.000    0.002    0.001 tempfile.py:191(_mkstemp_inner)
       30    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:2102(path_hook_for_FileFinder)
        1    0.000    0.000    0.002    0.002 afm.py:35(<module>)
       60    0.000    0.000    0.002    0.000 _base.py:859(get_position)
       24    0.000    0.000    0.002    0.000 core.py:177(iter_style_files)
        2    0.000    0.000    0.002    0.001 pyparsing.py:4741(srange)
      120    0.000    0.000    0.002    0.000 ticker.py:1535(le)
        1    0.000    0.000    0.002    0.002 patches.py:3152(ArrowStyle)
        1    0.000    0.000    0.002    0.002 decoder.py:2(<module>)
      535    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:192(acquire)
       60    0.001    0.000    0.002    0.000 transforms.py:1036(set)
     1952    0.002    0.000    0.002    0.000 linalg.py:198(_assertRankAtLeast2)
      341    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:172(__init__)
       44    0.000    0.000    0.002    0.000 linecache.py:44(checkcache)
      101    0.001    0.000    0.002    0.000 functools.py:43(update_wrapper)
      267    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:739(__exit__)
      535    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:217(release)
      624    0.002    0.000    0.002    0.000 contextlib.py:37(__init__)
        1    0.000    0.000    0.002    0.002 arrayprint.py:5(<module>)
        1    0.000    0.000    0.002    0.002 polynomial.py:56(<module>)
        1    0.000    0.000    0.002    0.002 warnings.py:9(showwarning)
    83/20    0.001    0.000    0.002    0.000 abc.py:194(__subclasscheck__)
      323    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:268(__exit__)
     2217    0.001    0.000    0.002    0.000 sre_parse.py:202(match)
        1    0.000    0.000    0.002    0.002 _distributor_init.py:2(<module>)
        1    0.000    0.000    0.002    0.002 axis.py:3(<module>)
        1    0.000    0.000    0.002    0.002 fftpack.py:32(<module>)
        1    0.000    0.000    0.002    0.002 linalg.py:10(<module>)
       21    0.000    0.000    0.002    0.000 gridspec.py:260(get_subplot_params)
      200    0.000    0.000    0.002    0.000 pyparsing.py:1465(set)
      251    0.001    0.000    0.002    0.000 patches.py:370(set_linewidth)
     5400    0.002    0.000    0.002    0.000 collections.py:771(update_scalarmappable)
       66    0.000    0.000    0.002    0.000 pyparsing.py:1799(__add__)
     2132    0.002    0.000    0.002    0.000 {method 'replace' of 'str' objects}
      225    0.001    0.000    0.002    0.000 ntpath.py:139(splitdrive)
     1392    0.002    0.000    0.002    0.000 axis.py:175(get_tick_padding)
       80    0.001    0.000    0.002    0.000 __init__.py:1143(_register)
      306    0.000    0.000    0.002    0.000 re.py:168(sub)
     2959    0.002    0.000    0.002    0.000 cycler.py:227(<genexpr>)
        1    0.000    0.000    0.002    0.002 __init__.py:1597(wm_deiconify)
     2137    0.001    0.000    0.002    0.000 inspect.py:2363(<genexpr>)
        1    0.000    0.000    0.002    0.002 triangulation.py:1(<module>)
     6552    0.002    0.000    0.002    0.000 {method 'strip' of 'str' objects}
      292    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:884(spec_from_file_location)
     1995    0.002    0.000    0.002    0.000 colors.py:203(<genexpr>)
     1187    0.001    0.000    0.002    0.000 ParkingSimulation.py:86(__hash__)
        1    0.000    0.000    0.002    0.002 header.py:5(<module>)
        1    0.000    0.000    0.002    0.002 __init__.py:781(matplotlib_fname)
     2337    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:518(_verbose_message)
        1    0.000    0.000    0.002    0.002 figure.py:267(__init__)
        1    0.000    0.000    0.002    0.002 filedialog.py:13(<module>)
       68    0.000    0.000    0.002    0.000 ntpath.py:104(join)
      240    0.000    0.000    0.002    0.000 text.py:1150(set_position)
      126    0.001    0.000    0.001    0.000 patches.py:392(set_linestyle)
        1    0.000    0.000    0.001    0.001 _parseaddr.py:7(<module>)
     3204    0.001    0.000    0.001    0.000 {method 'split' of 'str' objects}
       84    0.000    0.000    0.001    0.000 axis.py:809(_translate_tick_kw)
        1    0.000    0.000    0.001    0.001 warnings.py:18(formatwarning)
        1    0.000    0.000    0.001    0.001 string.py:61(__init__)
        1    0.000    0.000    0.001    0.001 subprocess.py:14(<module>)
     4806    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
     1200    0.001    0.000    0.001    0.000 transforms.py:2659(get_matrix)
       84    0.000    0.000    0.001    0.000 pyparsing.py:3238(__init__)
       60    0.001    0.000    0.001    0.000 axis.py:2181(_update_offset_text_position)
      828    0.001    0.000    0.001    0.000 axis.py:903(_set_artist_props)
       67    0.000    0.000    0.001    0.000 pyparsing.py:3368(__init__)
     5400    0.001    0.000    0.001    0.000 collections.py:446(get_hatch)
    24/10    0.000    0.000    0.001    0.000 pyparsing.py:3715(parseImpl)
      120    0.000    0.000    0.001    0.000 {method 'sum' of 'numpy.ndarray' objects}
      140    0.000    0.000    0.001    0.000 {method 'min' of 'numpy.ndarray' objects}
      120    0.001    0.000    0.001    0.000 ticker.py:690(_set_orderOfMagnitude)
      120    0.001    0.000    0.001    0.000 ticker.py:1608(scale_range)
      620    0.001    0.000    0.001    0.000 functools.py:335(__init__)
        1    0.000    0.000    0.001    0.001 _base.py:421(_AxesBase)
        1    0.000    0.000    0.001    0.001 patches.py:1916(BoxStyle)
       79    0.000    0.000    0.001    0.000 docstring.py:128(<lambda>)
        1    0.000    0.000    0.001    0.001 tarfile.py:30(<module>)
       40    0.000    0.000    0.001    0.000 shape_base.py:182(vstack)
     1475    0.001    0.000    0.001    0.000 artist.py:1183(is_alias)
      562    0.000    0.000    0.001    0.000 {method 'values' of 'mappingproxy' objects}
      236    0.001    0.000    0.001    0.000 pyparsing.py:1121(__init__)
        1    0.000    0.000    0.001    0.001 defmatrix.py:1(<module>)
       30    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:92(_path_isdir)
     7182    0.001    0.000    0.001    0.000 cbook.py:2660(<listcomp>)
      120    0.000    0.000    0.001    0.000 ticker.py:603(get_offset)
        1    0.000    0.000    0.001    0.001 image.py:5(<module>)
      240    0.001    0.000    0.001    0.000 axis.py:2294(get_view_interval)
       15    0.000    0.000    0.001    0.000 cycler.py:468(cycler)
      565    0.001    0.000    0.001    0.000 {method 'rsplit' of 'str' objects}
       28    0.000    0.000    0.001    0.000 rcsetup.py:802(<genexpr>)
        1    0.000    0.000    0.001    0.001 rrule.py:7(<module>)
      222    0.001    0.000    0.001    0.000 {method 'remove' of 'list' objects}
       15    0.000    0.000    0.001    0.000 cycler.py:529(_cycler)
      120    0.000    0.000    0.001    0.000 ticker.py:1551(ge)
       14    0.000    0.000    0.001    0.000 abc.py:132(__new__)
       40    0.000    0.000    0.001    0.000 __init__.py:387(deletecommand)
       22    0.001    0.000    0.001    0.000 figure.py:195(update)
      240    0.000    0.000    0.001    0.000 axis.py:1958(get_view_interval)
        1    0.000    0.000    0.001    0.001 backend_agg.py:21(<module>)
        5    0.000    0.000    0.001    0.000 enum.py:88(__new__)
        1    0.000    0.000    0.001    0.001 difflib.py:27(<module>)
       15    0.000    0.000    0.001    0.000 cycler.py:191(_from_iter)
      267    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:129(_new_module)
      687    0.001    0.000    0.001    0.000 {built-in method allocate_lock}
        1    0.000    0.000    0.001    0.001 tkagg.py:1(<module>)
       54    0.000    0.000    0.001    0.000 pyplot.py:2505(<lambda>)
     1984    0.001    0.000    0.001    0.000 ticker.py:232(set_axis)
       82    0.000    0.000    0.001    0.000 _base.py:155(__init__)
        1    0.000    0.000    0.001    0.001 version.py:27(<module>)
        1    0.000    0.000    0.001    0.001 six.py:1(<module>)
        2    0.000    0.000    0.001    0.001 function_base.py:1(<module>)
        1    0.000    0.000    0.001    0.001 fnmatch.py:11(<module>)
        1    0.000    0.000    0.001    0.001 markers.py:84(<module>)
  542/540    0.001    0.000    0.001    0.000 pyparsing.py:349(__init__)
     1890    0.001    0.000    0.001    0.000 collections.py:360(set_pickradius)
        1    0.000    0.000    0.001    0.001 pyplot.py:1882(get_plot_commands)
      450    0.001    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
      105    0.000    0.000    0.001    0.000 figure.py:406(_get_axes)
        1    0.000    0.000    0.001    0.001 wintypes.py:2(<module>)
       15    0.000    0.000    0.001    0.000 cycler.py:112(__init__)
      123    0.000    0.000    0.001    0.000 text.py:585(set_clip_box)
       28    0.000    0.000    0.001    0.000 ntpath.py:542(abspath)
      620    0.001    0.000    0.001    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
        1    0.000    0.000    0.001    0.001 getlimits.py:3(<module>)
     1539    0.001    0.000    0.001    0.000 ParkingSimulation.py:48(contains)
        1    0.000    0.000    0.001    0.001 bz2.py:5(<module>)
       32    0.000    0.000    0.001    0.000 ntpath.py:486(normpath)
        1    0.000    0.000    0.001    0.001 datetime.py:5(<module>)
     1187    0.001    0.000    0.001    0.000 ParkingSimulation.py:45(get_intersection_at_coordinates)
     1200    0.001    0.000    0.001    0.000 text.py:47(_wrap_text)
     34/5    0.000    0.000    0.001    0.000 pyparsing.py:3297(streamline)
       15    0.001    0.000    0.001    0.000 cycler.py:55(_process_keys)
       67    0.000    0.000    0.001    0.000 pyparsing.py:3697(__init__)
      168    0.000    0.000    0.001    0.000 axis.py:814(_bool)
       82    0.000    0.000    0.001    0.000 _base.py:168(set_prop_cycle)
       40    0.000    0.000    0.001    0.000 shape_base.py:237(<listcomp>)
       26    0.000    0.000    0.001    0.000 core.py:6493(__init__)
       16    0.001    0.000    0.001    0.000 {built-in method init_builtin}
       22    0.001    0.000    0.001    0.000 {built-in method _isdir}
     2909    0.001    0.000    0.001    0.000 font_manager.py:907(set_file)
       43    0.000    0.000    0.001    0.000 core.py:143(get_object_signature)
      104    0.001    0.000    0.001    0.000 transforms.py:1605(_set)
      184    0.001    0.000    0.001    0.000 {built-in method arange}
      210    0.000    0.000    0.001    0.000 patches.py:456(set_capstyle)
       16    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:2322(__import__)
        1    0.000    0.000    0.001    0.001 markers.py:105(MarkerStyle)
     1234    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:2124(__exit__)
     2991    0.001    0.000    0.001    0.000 text.py:636(set_wrap)
      126    0.001    0.000    0.001    0.000 figure.py:78(as_list)
      845    0.001    0.000    0.001    0.000 ParkingSimulation.py:78(__eq__)
     2910    0.001    0.000    0.001    0.000 {built-in method proxy}
       42    0.000    0.000    0.001    0.000 transforms.py:1550(__init__)
       46    0.000    0.000    0.001    0.000 ntpath.py:210(split)
        1    0.000    0.000    0.001    0.001 figure.py:163(__init__)
      116    0.000    0.000    0.001    0.000 pyparsing.py:732(copy)
        1    0.000    0.000    0.001    0.001 ticker.py:167(<module>)
        1    0.000    0.000    0.001    0.001 fromnumeric.py:3(<module>)
     3791    0.001    0.000    0.001    0.000 font_manager.py:790(get_size_in_points)
      542    0.001    0.000    0.001    0.000 pyparsing.py:340(__new__)
       16    0.000    0.000    0.001    0.000 genericpath.py:16(exists)
       32    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:2240(_gcd_import)
      120    0.000    0.000    0.001    0.000 shape_base.py:63(atleast_2d)
      534    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:45(_r_long)
       20    0.000    0.000    0.001    0.000 transforms.py:1403(get_matrix)
        1    0.001    0.001    0.001    0.001 transforms.py:2077(BlendedGenericTransform)
     1329    0.001    0.000    0.001    0.000 inspect.py:163(isfunction)
     3672    0.001    0.000    0.001    0.000 font_manager.py:793(get_file)
        1    0.000    0.000    0.001    0.001 patches.py:2664(ConnectionStyle)
      262    0.000    0.000    0.001    0.000 _collections_abc.py:483(__iter__)
        1    0.000    0.000    0.001    0.001 colors.py:644(_init)
        4    0.000    0.000    0.001    0.000 warnings.py:28(filterwarnings)
        1    0.000    0.000    0.001    0.001 runner.py:1(<module>)
        1    0.000    0.000    0.001    0.001 scanner.py:2(<module>)
       64    0.000    0.000    0.001    0.000 pyparsing.py:2791(parseImpl)
       84    0.000    0.000    0.001    0.000 pyparsing.py:1046(wrapper)
       82    0.000    0.000    0.001    0.000 cbook.py:796(_string_to_bool)
       26    0.000    0.000    0.001    0.000 core.py:6498(getdoc)
     3089    0.001    0.000    0.001    0.000 font_manager.py:767(get_weight)
      120    0.000    0.000    0.001    0.000 fromnumeric.py:1487(nonzero)
        1    0.000    0.000    0.001    0.001 error.py:12(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:2(<module>)
       42    0.000    0.000    0.001    0.000 transforms.py:2090(__init__)
      600    0.001    0.000    0.001    0.000 lines.py:542(get_fillstyle)
     3089    0.001    0.000    0.001    0.000 font_manager.py:739(get_family)
      319    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1266(find_spec)
      480    0.001    0.000    0.001    0.000 {method 'item' of 'numpy.generic' objects}
     23/7    0.000    0.000    0.001    0.000 pyparsing.py:3740(streamline)
        4    0.000    0.000    0.001    0.000 colors.py:344(makeMappingArray)
        1    0.000    0.000    0.001    0.001 scale.py:1(<module>)
       61    0.000    0.000    0.001    0.000 backend_bases.py:1815(draw_event)
     1234    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:2120(__enter__)
     2830    0.001    0.000    0.001    0.000 text.py:917(get_text)
        1    0.000    0.000    0.001    0.001 util.py:1(<module>)
     1362    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
     3499    0.001    0.000    0.001    0.000 inspect.py:2133(name)
       32    0.000    0.000    0.001    0.000 __init__.py:998(bind)
       55    0.000    0.000    0.001    0.000 sre_compile.py:302(_mk_bitmap)
     3089    0.001    0.000    0.001    0.000 font_manager.py:776(get_stretch)
        1    0.000    0.000    0.001    0.001 _color_data.py:1(<module>)
        9    0.000    0.000    0.001    0.000 abc.py:151(register)
       20    0.000    0.000    0.001    0.000 textwrap.py:400(dedent)
     1220    0.001    0.000    0.001    0.000 {method 'count' of 'str' objects}
      208    0.001    0.000    0.001    0.000 transforms.py:1739(_get_is_separable)
       30    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1979(__init__)
        1    0.000    0.000    0.001    0.001 encoder.py:2(<module>)
     1418    0.001    0.000    0.001    0.000 {built-in method setattr}
        2    0.000    0.000    0.001    0.000 enum.py:196(__call__)
     1094    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.001    0.001 version.py:99(StrictVersion)
       32    0.000    0.000    0.001    0.000 __init__.py:981(_bind)
        2    0.000    0.000    0.001    0.000 enum.py:295(_create_)
        1    0.000    0.000    0.001    0.001 backend_tools.py:12(<module>)
        1    0.000    0.000    0.001    0.001 request.py:830(AbstractBasicAuthHandler)
       21    0.000    0.000    0.001    0.000 __init__.py:70(process_projection_requirements)
     3089    0.001    0.000    0.001    0.000 font_manager.py:760(get_variant)
     3089    0.001    0.000    0.001    0.000 font_manager.py:752(get_style)
       84    0.000    0.000    0.001    0.000 artist.py:831(set_visible)
      107    0.000    0.000    0.001    0.000 sre_parse.py:178(__init__)
        1    0.000    0.000    0.001    0.001 backend_tkagg.py:63(draw_if_interactive)
      410    0.001    0.000    0.001    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.001    0.001 pickle.py:180(<listcomp>)
     1890    0.001    0.000    0.001    0.000 markers.py:217(is_filled)
      840    0.001    0.000    0.001    0.000 transforms.py:2799(interval_contains)
      267    0.001    0.000    0.001    0.000 {built-in method _fix_co_filename}
        1    0.000    0.000    0.001    0.001 message.py:105(Message)
        4    0.000    0.000    0.001    0.000 tempfile.py:421(close)
      123    0.000    0.000    0.001    0.000 _weakrefset.py:58(__iter__)
        1    0.000    0.000    0.001    0.001 argparse.py:62(<module>)
        4    0.000    0.000    0.001    0.000 tempfile.py:369(close)
      197    0.000    0.000    0.001    0.000 sre_compile.py:315(_simple)
      800    0.000    0.000    0.001    0.000 pyparsing.py:2182(__hash__)
       19    0.000    0.000    0.001    0.000 nosetester.py:518(_numpy_tester)
        4    0.001    0.000    0.001    0.000 {method 'close' of '_io.BufferedRandom' objects}
      620    0.001    0.000    0.001    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
       80    0.000    0.000    0.001    0.000 cm.py:51(_reverse_cmap_spec)
        1    0.000    0.000    0.001    0.001 backend_agg.py:85(__init__)
       42    0.000    0.000    0.001    0.000 fromnumeric.py:1380(ravel)
     2490    0.001    0.000    0.001    0.000 markers.py:274(get_path)
       86    0.001    0.000    0.001    0.000 docstring.py:44(__call__)
       21    0.000    0.000    0.001    0.000 transforms.py:820(null)
        1    0.000    0.000    0.001    0.001 enum.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _mathtext_data.py:3(<module>)
       27    0.000    0.000    0.001    0.000 pyparsing.py:4208(__init__)
      684    0.001    0.000    0.001    0.000 cbook.py:396(__call__)
     1952    0.001    0.000    0.001    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
       40    0.001    0.000    0.001    0.000 {method 'deletecommand' of 'tkapp' objects}
       21    0.000    0.000    0.001    0.000 figure.py:111(add)
       20    0.000    0.000    0.001    0.000 figure.py:817(delaxes)
       23    0.000    0.000    0.001    0.000 backend_tkagg.py:838(update)
        1    0.000    0.000    0.001    0.001 numbers.py:6(<module>)
      348    0.000    0.000    0.001    0.000 cycler.py:225(__iter__)
      499    0.000    0.000    0.001    0.000 function_base.py:213(iterable)
      823    0.000    0.000    0.001    0.000 sre_parse.py:138(append)
        1    0.000    0.000    0.001    0.001 offsetbox.py:15(<module>)
     1000    0.001    0.000    0.001    0.000 ParkingSimulation.py:243(park)
      323    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:790(__init__)
       17    0.000    0.000    0.001    0.000 pyparsing.py:1926(__or__)
      267    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1591(__init__)
        1    0.000    0.000    0.001    0.001 artist.py:1063(ArtistInspector)
        2    0.000    0.000    0.001    0.000 tokenize.py:433(open)
        1    0.000    0.000    0.001    0.001 path.py:13(<module>)
       19    0.000    0.000    0.001    0.000 nosetester.py:152(__init__)
        1    0.000    0.000    0.001    0.001 utils.py:1(<module>)
        1    0.000    0.000    0.001    0.001 errors.py:5(<module>)
        1    0.000    0.000    0.001    0.001 extras.py:10(<module>)
       60    0.000    0.000    0.001    0.000 transforms.py:349(_get_ymax)
     1890    0.000    0.000    0.000    0.000 transforms.py:2038(frozen)
       36    0.000    0.000    0.000    0.000 {built-in method POINTER}
      123    0.000    0.000    0.000    0.000 artist.py:657(set_clip_box)
        6    0.000    0.000    0.000    0.000 patches.py:1774(_pprint_table)
      121    0.000    0.000    0.000    0.000 patches.py:698(get_path)
     1210    0.000    0.000    0.000    0.000 text.py:1267(get_usetex)
        1    0.000    0.000    0.000    0.000 geo.py:1(<module>)
        6    0.000    0.000    0.000    0.000 getlimits.py:65(__init__)
        9    0.000    0.000    0.000    0.000 __init__.py:540(_get_home)
       42    0.000    0.000    0.000    0.000 transforms.py:1562(_init)
       17    0.000    0.000    0.000    0.000 pyparsing.py:3518(__init__)
       38    0.000    0.000    0.000    0.000 _inspect.py:142(formatargspec)
       85    0.000    0.000    0.000    0.000 pyparsing.py:2346(__init__)
      128    0.000    0.000    0.000    0.000 colors.py:591(__init__)
