time_ms	x_01	y_01	pressure_01
277.38356590270996	0.6888888888888889	0.7037037037037037	0.482421875
283.3516597747803	0.6925925925925925	0.7074074074074074	0.53759765625
291.76831245422363	0.6944444444444444	0.7092592592592593	0.439453125
299.4825839996338	0.6962962962962963	0.7111111111111111	0.4189453125
307.45768547058105	0.6981481481481482	0.7148148148148148	0.447265625
313.8260841369629	0.7	0.7166666666666667	0.4794921875
321.3543891906738	0.7	0.7166666666666667	0.49609375
330.5032253265381	0.6981481481481482	0.7203703703703703	0.52099609375
337.4454975128174	0.6962962962962963	0.7222222222222222	0.52783203125
343.3830738067627	0.6925925925925925	0.7240740740740741	0.54248046875
351.3987064361572	0.6888888888888889	0.725925925925926	0.54638671875
359.6954345703125	0.6814814814814815	0.725925925925926	0.55615234375
367.39659309387207	0.6759259259259259	0.7277777777777777	0.55322265625
373.43645095825195	0.6666666666666666	0.7277777777777777	0.55322265625
381.4258575439453	0.6574074074074074	0.7277777777777777	0.55419921875
389.3561363220215	0.6481481481481481	0.725925925925926	0.55224609375
397.42517471313477	0.6388888888888888	0.725925925925926	0.55224609375
403.4457206726074	0.6277777777777778	0.7222222222222222	0.54931640625
411.3612174987793	0.6185185185185185	0.7203703703703703	0.55029296875
419.45457458496094	0.6092592592592593	0.7185185185185186	0.54931640625
427.37841606140137	0.6	0.7148148148148148	0.55615234375
433.3620071411133	0.5925925925925926	0.7111111111111111	0.55615234375
441.422700881958	0.587037037037037	0.7092592592592593	0.56494140625
449.46742057800293	0.5833333333333334	0.7055555555555556	0.56787109375
457.3965072631836	0.5814814814814815	0.7	0.56787109375
463.70577812194824	0.5814814814814815	0.6962962962962963	0.56787109375
471.454381942749	0.5814814814814815	0.6907407407407408	0.56494140625
480.58176040649414	0.5851851851851851	0.687037037037037	0.56884765625
487.3671531677246	0.5907407407407408	0.6814814814814815	0.56884765625
493.3640956878662	0.6	0.6759259259259259	0.58447265625
501.36756896972656	0.6092592592592593	0.6703703703703704	0.59130859375
509.385347366333	0.6203703703703703	0.6648148148148149	0.60205078125
517.4167156219482	0.6314814814814815	0.6611111111111111	0.61181640625
523.6954689025879	0.6444444444444445	0.6574074074074074	0.62646484375
531.4302444458008	0.6555555555555556	0.6537037037037037	0.64306640625
539.4563674926758	0.6666666666666666	0.6518518518518519	0.66943359375
547.4765300750732	0.6777777777777778	0.6481481481481481	0.69384765625
553.3607006072998	0.6851851851851852	0.6462962962962963	0.70068359375
563.5879039764404	0.6925925925925925	0.6444444444444445	0.69580078125
569.3812370300293	0.6962962962962963	0.6425925925925926	0.66552734375
577.4273872375488	0.6981481481481482	0.6425925925925926	0.67431640625
583.4615230560303	0.6981481481481482	0.6425925925925926	0.67724609375
591.4199352264404	0.6944444444444444	0.6407407407407407	0.68017578125
599.4126796722412	0.6907407407407408	0.6407407407407407	0.67822265625
607.4061393737793	0.6833333333333333	0.6388888888888888	0.67724609375
613.6066913604736	0.6722222222222223	0.6351851851851852	0.67724609375
621.3662624359131	0.6574074074074074	0.6296296296296297	0.67041015625
630.1465034484863	0.6388888888888888	0.6240740740740741	0.66943359375
637.4564170837402	0.6148148148148148	0.6148148148148148	0.65576171875
643.4071063995361	0.5907407407407408	0.6074074074074074	0.65185546875
651.3922214508057	0.5648148148148148	0.5981481481481481	0.64794921875
659.4946384429932	0.5370370370370371	0.5944444444444444	0.65283203125
667.3798561096191	0.5092592592592593	0.5925925925925926	0.64794921875
673.4519004821777	0.48148148148148145	0.5925925925925926	0.64697265625
681.2534332275391	0.45555555555555555	0.5962962962962963	0.64501953125
689.3045902252197	0.43148148148148147	0.6018518518518519	0.64404296875
697.2734928131104	0.40925925925925927	0.6092592592592593	0.64501953125
703.4108638763428	0.3907407407407407	0.6166666666666667	0.64306640625
711.4231586456299	0.37407407407407406	0.6259259259259259	0.65283203125
719.3655967712402	0.3611111111111111	0.6351851851851852	0.66455078125
727.4572849273682	0.35	0.6444444444444445	0.68603515625
733.3662509918213	0.3425925925925926	0.6537037037037037	0.69873046875
741.405725479126	0.337037037037037	0.662962962962963	0.71044921875
749.3970394134521	0.3351851851851852	0.6722222222222223	0.71240234375
757.4176788330078	0.3351851851851852	0.6833333333333333	0.71240234375
763.9765739440918	0.3388888888888889	0.6962962962962963	0.71142578125
771.4383602142334	0.3425925925925926	0.7092592592592593	0.70654296875
781.0676097869873	0.35185185185185186	0.725925925925926	0.68896484375
787.3873710632324	0.3611111111111111	0.7407407407407407	0.63134765625
793.3809757232666	0.37222222222222223	0.7555555555555555	0.51318359375
801.4018535614014	0.38333333333333336	0.7703703703703704	0.3095703125
809.3905448913574	0.3962962962962963	0.7814814814814814	0.0
1341.4340019226074	0.5703703703703704	0.6074074074074074	0.498046875
1349.4148254394531	0.5722222222222222	0.6055555555555555	0.484375
1357.4087619781494	0.575925925925926	0.6037037037037037	0.4482421875
1363.4319305419922	0.5777777777777777	0.6037037037037037	0.47265625
1371.3784217834473	0.5833333333333334	0.6018518518518519	0.51318359375
1380.3699016571045	0.587037037037037	0.5981481481481481	0.53173828125
1387.300729751587	0.5925925925925926	0.5962962962962963	0.54150390625
1394.6046829223633	0.5962962962962963	0.5925925925925926	0.57373046875
1401.4286994934082	0.6018518518518519	0.5888888888888889	0.60791015625
1409.3873500823975	0.6092592592592593	0.5833333333333334	0.64306640625
1417.45924949646	0.6148148148148148	0.5777777777777777	0.66357421875
1423.614263534546	0.6203703703703703	0.5722222222222222	0.67919921875
1431.4136505126953	0.6259259259259259	0.5648148148148148	0.68798828125
1439.3832683563232	0.6314814814814815	0.5592592592592592	0.69287109375
1447.4260807037354	0.6351851851851852	0.5537037037037037	0.69775390625
1453.3276557922363	0.6370370370370371	0.5481481481481482	0.69189453125
1461.4388942718506	0.6388888888888888	0.5444444444444444	0.68994140625
1469.451665878296	0.6388888888888888	0.5388888888888889	0.68408203125
1477.412223815918	0.6370370370370371	0.5370370370370371	0.68408203125
1483.4506511688232	0.6333333333333333	0.5333333333333333	0.67724609375
1491.403579711914	0.6277777777777778	0.5296296296296297	0.67431640625
1499.391794204712	0.6203703703703703	0.5277777777777778	0.66943359375
1506.8397521972656	0.6092592592592593	0.5259259259259259	0.66748046875
1513.3905410766602	0.5981481481481481	0.524074074074074	0.66650390625
1521.8029022216797	0.5833333333333334	0.5222222222222223	0.65869140625
1530.369758605957	0.5685185185185185	0.5203703703703704	0.65966796875
1537.4093055725098	0.5518518518518518	0.5203703703703704	0.65283203125
1543.4119701385498	0.5333333333333333	0.5185185185185185	0.65478515625
1551.4509677886963	0.5148148148148148	0.5166666666666667	0.64599609375
1559.398889541626	0.4925925925925926	0.5148148148148148	0.64306640625
1567.4479007720947	0.4703703703703704	0.5148148148148148	0.63134765625
1573.5552310943604	0.44814814814814813	0.512962962962963	0.61962890625
1581.453800201416	0.42777777777777776	0.5111111111111111	0.60400390625
1589.367389678955	0.4074074074074074	0.5111111111111111	0.58837890625
1597.4278450012207	0.3907407407407407	0.5092592592592593	0.57470703125
1603.4491062164307	0.37592592592592594	0.5074074074074074	0.56787109375
1611.4981174468994	0.3648148148148148	0.5055555555555555	0.58837890625
1619.4181442260742	0.3574074074074074	0.5018518518518519	0.60009765625
1627.4020671844482	0.35185185185185186	0.4962962962962963	0.61376953125
1633.4447860717773	0.35185185185185186	0.49074074074074076	0.62158203125
1641.3798332214355	0.35185185185185186	0.48148148148148145	0.62646484375
1649.369716644287	0.3574074074074074	0.4722222222222222	0.61083984375
1657.433271408081	0.362962962962963	0.46111111111111114	0.55126953125
1664.6928787231445	0.37037037037037035	0.45185185185185184	0.470703125
1671.4248657226562	0.37962962962962965	0.4444444444444444	0.353515625
1681.2398433685303	0.3907407407407407	0.43703703703703706	0.10546875
1687.3939037322998	0.40185185185185185	0.43148148148148147	0.0
2415.874242782593	0.5685185185185185	0.5185185185185185	0.072265625
2421.738624572754	0.5685185185185185	0.5185185185185185	0.4990234375
2429.762840270996	0.5666666666666667	0.5203703703703704	0.3896484375
2437.514066696167	0.5685185185185185	0.5203703703703704	0.3876953125
2443.5582160949707	0.5685185185185185	0.5203703703703704	0.4443359375
2451.4451026916504	0.5703703703703704	0.5203703703703704	0.4677734375
2459.512233734131	0.5722222222222222	0.5185185185185185	0.4794921875
2466.161012649536	0.5740740740740741	0.5166666666666667	0.490234375
2473.8755226135254	0.5777777777777777	0.512962962962963	0.50927734375
2481.4088344573975	0.5814814814814815	0.5092592592592593	0.54345703125
2489.4068241119385	0.587037037037037	0.5055555555555555	0.60205078125
2496.9539642333984	0.5944444444444444	0.5	0.65185546875
2503.506898880005	0.6	0.49444444444444446	0.67236328125
2513.101577758789	0.6074074074074074	0.48703703703703705	0.68798828125
2519.400119781494	0.6148148148148148	0.48148148148148145	0.69677734375
2527.3566246032715	0.6203703703703703	0.4740740740740741	0.70849609375
